Brand,Laptop_Type,Launch_Year,CPU_Brand,CPU_Model,CPU_Cores,GPU_Type,GPU_VRAM,GPU_Model,Screen_Size,Resolution,Refresh_Rate,RAM,Storage,Storage_Type,Weight,OS,Price
Acer,Notebook,2023,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 2050,15,1920x1080,60,16,512,SSD,1.99,Windows,54990
Acer,Notebook,2025,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.5,Windows,59990
Acer,Notebook,2023,AMD,AMD Ryzen 5 7430U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,1024,SSD,1.79,Windows,51990
Acer,Notebook,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.79,Windows,42990
Acer,Notebook,2023,AMD,AMD Ryzen 3 7330U,4,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.79,Windows,44500
Acer,Notebook,2023,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 2050,15,1920x1080,60,8,512,SSD,1.99,Windows,57990
Acer,Notebook,2023,Intel,Intel Core i5 13500H,12,Integrated,Shared,Intel Iris Xe,14,2880x1800,60,16,512,SSD,1.25,Windows,53990
Acer,Notebook,2023,AMD,AMD Ryzen 5 7520U,4,Integrated,Shared,AMD Radeon 610M,15,1920x1080,60,8,512,SSD,1.78,Windows,46990
Acer,Notebook,2023,AMD,AMD Ryzen 3 7330U,4,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,2,Windows,44999
Acer,Notebook,2024,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.75,Windows,60727
Acer,Notebook,2023,Intel,Intel Core i5 1335U,10,Dedicated,4,RTX 2050,15,1920x1080,60,16,512,SSD,1.78,Windows,62303
Acer,Notebook,2023,AMD,AMD Ryzen 5 7430U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.79,Windows,49938
Acer,Notebook,2023,Intel,Intel Core i3 1305U,5,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.75,Windows,44990
Acer,Notebook,2023,AMD,AMD Ryzen 5 7430U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1,Windows,48965
Acer,Notebook,2025,Intel,Intel Core 7 240H,10,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,1.99,Windows,79990
Acer,Notebook,2023,AMD,AMD Ryzen 3 7330U,16,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.59,Windows,49980
Acer,Notebook,2025,Intel,Intel Core i3 1305U,5,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.7,Windows,48999
Acer,Notebook,2025,Intel,Intel Core 7 240H,10,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,1.99,Windows,83990
Acer,Notebook,2023,AMD,AMD Ryzen 5 3500U,4,Integrated,Shared,AMD Radeon,14,1366x768,60,8,256,SSD,1.6,Windows,35000
Acer,Notebook,2023,AMD,AMD Ryzen 5 5625U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,1024,SSD,1.59,Windows,49990
Acer,Notebook,2023,AMD,AMD Ryzen 5 5625U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.59,Windows,47800
Acer,Notebook,2023,AMD,AMD Ryzen 5 5625U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.59,Windows,50658
Acer,Notebook,2025,Intel,Intel Core 5 210H,14,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,1.99,Windows,71990
Acer,Notebook,2025,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel UHD,15,1920x1080,60,16,512,SSD,1.5,Windows,58999
Acer,Notebook,2023,Intel,Intel Core i7 13620H,10,Integrated,Shared,Intel UHD,15,1920x1080,60,16,512,SSD,1.7,Windows,68390
Acer,Notebook,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,1024,SSD,1.59,Windows,54990
Acer,Notebook,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.59,Windows,54990
Acer,Notebook,2023,Intel,Intel Core i3 1305U,5,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.59,Windows,46990
Acer,Notebook,2023,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel UHD,14,1920x1080,60,16,512,SSD,1.45,Windows,48990
Acer,Notebook,2023,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel UHD,14,1920x1080,60,16,1024,SSD,1.45,Windows,57990
Acer,Notebook,2023,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel UHD,14,1920x1080,60,8,512,SSD,1.45,Windows,51990
Acer,Notebook,2026,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel UHD,15,1920x1080,60,16,512,SSD,1.5,Windows,54990
Acer,Notebook,2025,AMD,AMD Ryzen 7 5700U,4,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.5,Windows,50990
Acer,Notebook,2025,Intel,Intel Core Ultra 5 125H,14,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.5,Windows,59990
Acer,Notebook,2025,Intel,Intel Core Ultra 5 120U,10,Integrated,Shared,Intel Arc,15,1920x1080,60,16,512,SSD,1.77,Windows,55257
Acer,Notebook,2023,Intel,Intel Core i5 13420H,8,Integrated,Shared,Intel UHD,15,1920x1080,60,16,512,SSD,1.7,Windows,59990
Acer,Notebook,2025,Intel,Intel Core 5 210H,8,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,512,SSD,1.44,Windows,58990
Acer,Notebook,2024,Intel,Intel Core i5 13500H,12,Integrated,Shared,Intel UHD,14,1920x1200,60,16,512,SSD,1.44,Windows,52990
Acer,Ultrabook,2025,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.3,Windows,75990
Acer,Ultrabook,2025,Intel,Intel Core Ultra 5 115U,10,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.3,Windows,63000
Acer,Ultrabook,2025,Intel,Intel Core Ultra 5 115U,10,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.1,Windows,60990
Acer,Ultrabook,2025,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.3,Windows,64500
Acer,Ultrabook,2025,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.3,Windows,74990
Acer,Ultrabook,2025,Intel,Intel Core Ultra 5 115U,10,Integrated,Shared,Intel Arc,14,1920x1200,60,16,1024,SSD,1.3,Windows,64530
Acer,Ultrabook,2023,AMD,AMD Ryzen 5 7430U,6,Integrated,Shared,AMD Radeon,14,1920x1080,60,16,512,SSD,1.25,Windows,38990
Acer,Ultrabook,2023,Intel,Intel Core i7 13700H,14,Integrated,Shared,Intel Iris Xe,14,2880x1800,60,16,1024,SSD,1.25,Windows,62990
Acer,Ultrabook,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,14,1920x1080,60,16,512,SSD,1.25,Windows,49990
Acer,Ultrabook,2023,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,16,1024,SSD,1.32,Windows,88000
Acer,Ultrabook,2024,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.28,Windows,81990
Acer,Ultrabook,2023,AMD,AMD Ryzen 7 7530U,6,Integrated,Shared,AMD Radeon,14,1920x1080,60,8,512,SSD,1.25,Windows,56990
Acer,Ultrabook,2024,Qualcomm,Snapdragon X Plus X1P-64-100,10,Integrated,Shared,Qualcomm Adreno,14,1920x1200,60,16,512,SSD,1.32,Windows,65000
HP,Gaming,2024,Intel,Intel Core i7 14650HX,16,Dedicated,8,RTX 4060,16,1920x1080,144,16,1024,SSD,2.32,Windows,134890
HP,Gaming,2025,Intel,Intel Core i7 14650HX,16,Dedicated,8,RTX 5050,16,1920x1200,165,24,1024,SSD,2.43,Windows,142990
HP,Gaming,2025,Intel,Intel Core 7 240H,10,Dedicated,8,RTX 5050,16,1920x1200,165,24,1024,SSD,2.43,Windows,129990
HP,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 4060,16,1920x1080,165,16,1024,SSD,2.32,Windows,142990
HP,Gaming,2024,AMD,AMD Ryzen 7 7840HS,8,Dedicated,6,RTX 4050,16,1920x1080,165,16,1024,SSD,2.37,Windows,123650
HP,Gaming,2023,Intel,Intel Core i7 13700HX,16,Dedicated,6,RTX 3050,16,1920x1080,165,16,512,SSD,2.35,Windows,126000
HP,Gaming,2025,AMD,AMD Ryzen AI 7 350,8,Dedicated,8,RTX 5050,16,1920x1200,165,24,1024,SSD,2.44,Windows,134990
HP,Gaming,2025,Intel,Intel Core i9 14900HX,24,Dedicated,8,RTX 5060,16,1920x1200,165,24,1024,SSD,2.43,Windows,191099
HP,Gaming,2025,AMD,AMD Ryzen 9 8940HX,16,Dedicated,8,RTX 5060,16,1920x1200,165,24,1024,SSD,2.44,Windows,154990
HP,Gaming,2023,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 4050,16,1920x1080,144,16,512,SSD,2.32,Windows,118100
HP,Gaming,2023,AMD,AMD Ryzen 7 7840HS,8,Dedicated,8,RTX 4060,16,1920x1080,165,16,512,SSD,2.32,Windows,130990
HP,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,6,RTX 4050,16,1920x1080,144,16,1024,SSD,2.32,Windows,128990
HP,Gaming,2025,Intel,Intel Core Ultra 7 255H,16,Dedicated,8,RTX 5050,16,1920x1200,165,24,1024,SSD,2.43,Windows,149990
HP,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,8,RTX 4060,16,1920x1080,144,16,1024,SSD,2.3,Windows,146100
HP,Gaming,2024,Intel,Intel Core i7 14700HX,20,Dedicated,8,RTX 4070,16,1920x1080,165,16,1024,SSD,2.32,Windows,189599
HP,Gaming,2023,AMD,AMD Ryzen 7 7840HS,8,Dedicated,6,RTX 4050,16,1920x1080,165,16,1024,SSD,2.32,Windows,107990
HP,Gaming,2023,Intel,Intel Core i7 13700HX,16,Dedicated,8,RTX 4060,16,1920x1080,165,16,512,SSD,2.32,Windows,142990
HP,Gaming,2023,Intel,Intel Core i5 13500HX,14,Dedicated,6,RTX 4050,16,1920x1080,165,16,512,SSD,2.32,Windows,124990
HP,Gaming,2023,Intel,Intel Core i7 13700HX,16,Dedicated,8,RTX 4070,16,2560x1600,240,16,1024,SSD,2.09,Windows,187990
HP,Gaming,2023,Intel,Intel Core i7 13700HX,16,Dedicated,6,RTX 4050,16,1920x1200,165,16,512,SSD,2.09,Windows,140990
HP,Gaming,2025,AMD,AMD Ryzen AI 7 350,8,Integrated,Shared,AMD Radeon 860M,16,1920x1200,165,24,1024,SSD,2.44,Windows,152990
HP,Gaming,2024,AMD,AMD Ryzen 9 7940HS,8,Dedicated,8,RTX 4070,16,1920x1080,165,16,1024,SSD,2.37,Windows,150990
HP,Gaming,2025,Intel,Intel Core Ultra 9 275HX,24,Dedicated,12,RTX 5070 Ti,16,2560x1600,240,32,1024,SSD,2.75,Windows,282490
HP,Gaming,2025,Intel,Intel Core Ultra 9 285H,16,Dedicated,8,RTX 5070,16,1920x1200,165,32,1024,SSD,2.42,Windows,187490
HP,Gaming,2023,AMD,AMD Ryzen 7 7445H,6,Dedicated,4,RTX 2050,15,1920x1080,144,16,512,SSD,2.29,Windows,65990
HP,Gaming,2025,Intel,Intel Core i5 14450HX,10,Dedicated,6,RTX 4050,15,1920x1080,144,24,512,SSD,2.31,Windows,93990
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.29,Windows,84990
HP,Gaming,2025,AMD,AMD Ryzen 7 260,8,Dedicated,8,RTX 5050,15,1920x1080,144,24,1024,SSD,2.29,Windows,108990
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.29,Windows,77880
HP,Gaming,2025,AMD,AMD Ryzen 7 7445HS,6,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.29,Windows,82990
HP,Gaming,2025,Intel,Intel Core i5 14450HX,10,Dedicated,6,RTX 3050,16,1920x1080,144,16,512,SSD,2.31,Windows,82780
HP,Gaming,2025,AMD,AMD Ryzen 7 7445HS,6,Dedicated,4,RTX 2050,15,1920x1080,144,16,512,SSD,2.29,Windows,69990
HP,Gaming,2025,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 3050,15,1920x1080,144,16,512,SSD,2.29,Windows,73700
HP,Gaming,2025,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 2050,15,1920x1080,144,16,512,SSD,2.29,Windows,67439
HP,Gaming,2025,AMD,AMD Ryzen 9 8945HS,8,Dedicated,8,RTX 4060,15,1920x1080,144,16,1024,SSD,2.29,Windows,110000
HP,Gaming,2023,AMD,AMD Ryzen 7 7840HS,8,Dedicated,6,RTX 3050,16,1920x1080,144,16,512,SSD,2.29,Windows,81990
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.3,Windows,71990
HP,Gaming,2025,Intel,Intel Core 7 240H,10,Dedicated,8,RTX 5060,15,1920x1080,144,24,1024,SSD,2.29,Windows,130990
HP,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,8,RTX 4060,15,1920x1080,144,16,1024,SSD,2.29,Windows,119990
HP,Gaming,2025,Intel,Intel Core 7 240H,10,Dedicated,8,RTX 5050,15,1920x1080,144,24,1024,SSD,2.29,Windows,114990
HP,Gaming,2025,AMD,AMD Ryzen 5 8645HS,6,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.29,Windows,74800
HP,Gaming,2024,Intel,Intel Core i5 12450H,8,Dedicated,4,RTX 2050,15,1920x1080,144,16,512,SSD,2.37,Windows,54990
HP,Gaming,2024,Intel,Intel Core i5 12450H,8,Dedicated,4,RTX 2050,15,1920x1080,144,8,512,SSD,2.37,Windows,50990
HP,Gaming,2024,Intel,Intel Core i5 14450HX,10,Dedicated,6,RTX 3050,16,1920x1080,144,16,512,SSD,2.31,Windows,81990
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 2050,15,1920x1080,144,16,1024,SSD,2.37,Windows,79500
HP,Gaming,2024,Intel,Intel Core 5 210H,8,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.29,Windows,91990
HP,Gaming,2024,Intel,Intel Core i7 12650H,10,Dedicated,4,RTX 3050A,15,1920x1080,144,16,512,SSD,2.29,Windows,73990
HP,Gaming,2025,AMD,AMD Ryzen 7 7445HS,6,Dedicated,6,RTX 3050,15,1920x1080,144,16,512,SSD,2.29,Windows,84999
HP,Gaming,2024,AMD,AMD Ryzen 7 8845HS,8,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.29,Windows,93900
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 2050,15,1920x1080,144,16,512,SSD,2.3,Windows,89990
HP,Gaming,2024,Intel,Intel Core 5 210H,8,Dedicated,6,RTX 3050,15,1920x1080,144,24,512,SSD,2.29,Windows,108990
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.29,Windows,80800
HP,Gaming,2023,Intel,Intel Core i7 12650H,10,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.27,Windows,97990
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,6,RTX 4050,15,1920x1080,144,16,512,SSD,2.29,Windows,87660
HP,Gaming,2023,Intel,Intel Core i5 12450H,8,Dedicated,4,RTX 3050,15,1920x1080,144,16,512,SSD,2.29,Windows,71999
HP,Gaming,2024,Intel,Intel Core i5 13420H,8,Dedicated,4,RTX 3050A,15,1920x1080,144,16,1024,SSD,3.35,Windows,76990
HP,Notebook,2025,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.41,Windows,70990
HP,Notebook,2023,Intel,Intel Core i5 1340P,12,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.75,Windows,76990
HP,Notebook,2024,AMD,AMD Ryzen 5 7530U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.75,Windows,52600
HP,2-in-1 Convertible,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,1024,SSD,1.41,Windows,84100
HP,Notebook,2023,Intel,Intel Core i5 1235U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.4,Windows,68300
HP,Notebook,2023,AMD,AMD Ryzen 7 5700U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,1024,SSD,1.75,Windows,64690
HP,Notebook,2023,Intel,Intel Core i7 1255U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,1024,SSD,1.41,Windows,95990
HP,2-in-1 Convertible,2023,Intel,Intel Core i5 1235U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.41,Windows,73000
HP,2-in-1 Convertible,2024,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,1024,SSD,1.51,Windows,87990
HP,Notebook,2024,AMD,AMD Ryzen 5 5625U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.75,Windows,58870
HP,Notebook,2023,Intel,Intel Core i5 1235U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,8,512,SSD,1.41,Windows,59650
HP,Notebook,2023,AMD,AMD Ryzen 5 5625U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,8,512,SSD,1.75,Windows,65890
HP,Notebook,2025,Intel,Intel Core Ultra 5 125U,12,Integrated,Shared,Intel Arc,15,1920x1080,60,16,1024,SSD,1.77,Windows,80990
HP,Notebook,2025,Intel,Intel Core Ultra 5 125U,12,Integrated,Shared,Intel Arc,15,1920x1080,60,16,512,SSD,1.77,Windows,73100
HP,Notebook,2024,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,1.75,Windows,77999
HP,Notebook,2024,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,16,1920x1200,60,16,512,SSD,2.52,Windows,89990
HP,Notebook,2023,Intel,Intel Core i5 1340P,12,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.74,Windows,64990
HP,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,1024,SSD,1.75,Windows,86100
HP,Notebook,2024,Intel,Intel Core i7 1335U,10,Integrated,Shared,Intel Iris Xe,14,2880x1800,120,16,1024,SSD,1.44,Windows,94990
HP,Notebook,2024,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,1024,SSD,1.74,Windows,74599
HP,Notebook,2023,Intel,Intel Core i3 1215U,6,Integrated,Shared,Intel UHD,15,1920x1080,60,8,512,SSD,1.75,Windows,53395
HP,2-in-1 Convertible,2024,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.51,Windows,89990
HP,Notebook,2024,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.51,Windows,97990
HP,Notebook,2024,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,512,SSD,1.44,Windows,75600
HP,Notebook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,14,1920x1200,60,16,512,SSD,1.44,Windows,79990
HP,Ultrabook,2024,Intel,Intel Core Ultra 5 125U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,16,512,SSD,1.44,Windows,93990
HP,Ultrabook,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,2.14,Windows,82300
HP,2-in-1 Convertible,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,2.14,Windows,94990
HP,2-in-1 Convertible,2023,AMD,AMD Ryzen 5 7530U,6,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,2.14,Windows,84990
HP,2-in-1 Convertible,2023,AMD,AMD Ryzen 7 7730U,8,Integrated,Shared,AMD Radeon,15,1920x1080,60,16,512,SSD,2.14,Windows,85990
HP,2-in-1 Convertible,2023,Intel,Intel Core i5 1235U,10,Dedicated,4,RTX 2050,15,1920x1080,60,16,512,SSD,1.7,Windows,71000
HP,2-in-1 Convertible,2023,Intel,Intel Core i7 1355U,10,Dedicated,4,RTX 3050,15,1920x1080,60,16,1024,SSD,2.14,Windows,130900
HP,2-in-1 Convertible,2024,AMD,AMD Ryzen 7 8840HS,8,Integrated,Shared,AMD Radeon 780M,14,1920x1200,60,16,512,SSD,1.44,Windows,105100
HP,Ultrabook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,2800x1800,120,32,1024,SSD,1.34,Windows,154999
HP,Ultrabook,2023,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,13,3000x2000,60,32,1024,SSD,1.34,Windows,136990
HP,2-in-1 Convertible,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,16,2560x1600,120,32,1024,SSD,2.01,Windows,194990
HP,2-in-1 Convertible,2023,Intel,Intel Core i7 1355U,10,Integrated,Shared,Intel Iris Xe,13,3000x2000,60,16,1024,SSD,1.34,Windows,132990
HP,2-in-1 Convertible,2023,Intel,Intel Core i7 1360P,12,Integrated,Shared,Intel Arc,16,3840x2400,60,32,1024,SSD,2.01,Windows,184990
HP,Notebook,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,16,1920x1200,60,16,512,SSD,1.79,Windows,62990
HP,Notebook,2025,AMD,AMD Ryzen AI 5 340,6,Integrated,Shared,AMD Radeon 840M,15,1920x1200,60,16,512,SSD,1.7,Windows,60990
HP,Notebook,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,16,1920x1200,60,16,512,SSD,1.79,Windows,64990
HP,Notebook,2025,Qualcomm,Snapdragon X X1-26-100,8,Integrated,Shared,Qualcomm Adreno,16,1920x1200,60,16,1024,SSD,1.59,Windows,78700
HP,Ultrabook,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,512,SSD,1.38,Windows,106990
HP,Ultrabook,2025,Qualcomm,Snapdragon X Elite X1E-78-100,12,Integrated,Shared,Qualcomm Adreno,14,2240x1400,60,16,1024,SSD,1.34,Windows,128990
HP,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.38,Windows,143990
HP,Ultrabook,2024,Qualcomm,Snapdragon X Plus X1P-42-100,8,Integrated,Shared,Qualcomm Adreno,14,2240x1400,60,16,512,SSD,1.34,Windows,96999
HP,Ultrabook,2025,Intel,Intel Core Ultra 5 255H,14,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.5,Windows,97990
HP,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.38,Windows,124990
HP,2-in-1 Convertible,2025,Intel,Intel Core Ultra 5 226V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.38,Windows,102990
HP,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 258V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.38,Windows,189990
HP,2-in-1 Convertible,2025,Intel,Intel Core Ultra 7 256V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,16,1024,SSD,1.38,Windows,171890
HP,2-in-1 Convertible,2025,Intel,Intel Core Ultra 9 288V,8,Integrated,Shared,Intel Arc,14,2880x1800,120,32,1024,SSD,1.34,Windows,234990
HP,Ultrabook,2025,AMD,AMD Ryzen AI 9 375HX,12,Integrated,Shared,AMD Radeon 890M,14,2240x1400,60,32,1024,SSD,1.57,Windows,139990
HP,Business,2024,AMD,AMD Ryzen 5 8540U,6,Integrated,Shared,AMD Radeon 740M,14,1920x1200,60,16,512,SSD,1.7,Windows,61100
HP,Business,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,1920x1200,60,16,1024,SSD,1.2,Windows,124500
HP,Business,2024,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,14,1920x1200,60,32,1024,SSD,1.2,Windows,137900
HP,Business,2023,AMD,AMD Ryzen 5 Pro 6650U,6,Integrated,Shared,AMD Radeon 660M,14,1920x1200,60,16,512,SSD,1.4,Windows,62990
HP,Business,2023,AMD,AMD Ryzen 7 Pro 6850U,8,Integrated,Shared,AMD Radeon 680M,14,1920x1200,60,16,512,SSD,1.4,Windows,68300
HP,Business,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel UHD,14,1920x1080,60,16,512,SSD,1.37,Windows,99990
HP,Business,2023,Intel,Intel Core i5 1335U,10,Integrated,Shared,Intel UHD,14,1920x1080,60,16,1024,SSD,1.37,Windows,85530
HP,Business,2024,Intel,Intel Core Ultra 7 155U,12,Integrated,Shared,Intel Arc,16,1920x1200,60,16,1204,SSD,1.7,Windows,159990
HP,Notebook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,1920x1080,60,16,1024,SSD,1.4,Windows,75990
HP,Notebook,2024,Intel,Intel Core Ultra 7 155H,16,Integrated,Shared,Intel Arc,14,1920x1080,60,24,1024,SSD,1.4,Windows,86990
HP,Notebook,2025,Intel,Intel Core i3 1315U,6,Integrated,Shared,Intel UHD,14,1366x768,60,16,512,SSD,1.4,Windows,48990
HP,Notebook,2025,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,8,512,SSD,1.65,Windows,52700
HP,Notebook,2026,Intel,Intel Core 3 100U,6,Integrated,Shared,Intel Iris Xe,15,1920x1080,60,16,512,SSD,1.59,Windows,54990
HP,Notebook,2024,Intel,Intel Core i5 1334U,10,Integrated,Shared,Intel Iris Xe,14,1920x1080,60,16,512,SSD,1.38,Windows,65889
Dell,Gaming,2025,Intel,Intel Core 7 240H,10,Dedicated,6,RTX 4050,16,2560x1600,120,16,1024,SSD,2.57,Windows,123490
Dell,Gaming,2025,Intel,Intel Core 7 240H,10,Dedicated,6,RTX 3050,16,2560x1600,120,16,1024,SSD,2.57,Windows,107230
Dell,Gaming,2023,Intel,Intel Core i7 13620H,10,Dedicated,6,RTX 4050,14,2560x1600,165,16,1024,SSD,2.08,Windows,151990
Dell,Gaming,2024,Intel,Intel Core Ultra 7 155H,16,Dedicated,6,RTX 4050,16,2560x1600,240,16,1024,SSD,2.61,Windows,147490
